F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.8694,0.97088,0.24909,0.20215,0.054245,0.098207,0.092553,0.75007,0.32434,0.37986,0.40814,1.207,0.81582,0.66026,0.69163,0.72536,0.69119,0.15771,0.14482,0.23037,0.24357,0.048965,0.042583,0.024769,0.015224,0.020249,0.010962,0.033053,0.031767,0.0243,0.0060174,0.031969,0.034081,0.0090731,0.030621,0.019963,0.011852,0.019544,0.020075,0.01439,0.0086971,0.026885,0.0037553,0.0049009,0.015685,0.0078243,0.011535,0.011808,0.0076739,0.018861,0.037541,3,Parallel
1.868,0.93077,0.31053,0.19564,0.0096112,0.063459,0.061617,0.58502,0.25346,0.34752,0.43697,0.94118,0.66026,0.46546,0.39115,0.40521,0.45232,0.14111,0.081984,0.041107,0.12422,0.028106,0.058661,0.043336,0.018224,0.027997,0.014171,0.016648,0.0083538,0.016897,0.044597,0.022182,0.032023,0.0035934,0.020467,0.016418,0.014459,0.008883,0.01273,0.019473,0.0087131,0.0042866,0.037524,0.027714,0.0090791,0.011431,0.025715,0.014679,0.033488,0.014625,0.0057811,3,Parallel
1.8263,0.88302,0.34811,0.21288,0.033661,0.052091,0.053791,0.38271,0.30109,0.25758,1.4501,1.3771,1.2279,1.0503,1.1418,1.0953,1.0541,0.26831,0.30137,0.31896,0.24484,0.041664,0.014057,0.010208,0.020394,0.015792,0.016795,0.040464,0.028683,0.013801,0.020393,0.027384,0.031131,0.020319,0.026524,0.024862,0.010735,0.027294,0.029376,0.024921,0.005951,0.018689,0.0098522,0.020395,0.034309,0.0037507,0.026253,0.022764,0.02949,0.019569,0.021842,3,Parallel
1.8956,0.93639,0.34584,0.23491,0.031344,0.10606,0.092821,0.27453,0.22701,0.24347,1.1134,1.1315,1.0574,0.91924,1.0023,0.93188,0.99671,0.22307,0.23193,0.29664,0.26482,0.023448,0.037847,0.010785,0.0077342,0.0094513,0.03205,0.015503,0.011097,0.010037,0.016475,0.020762,0.00084768,0.018581,0.021533,0.014754,0.012089,0.001959,0.032845,0.014333,0.013805,0.004486,0.031295,0.0083398,0.016255,0.017478,0.018079,0.0058051,0.014142,0.013924,0.0046018,3,Parallel
1.96,0.93636,0.36776,0.16941,0.045341,0.12325,0.10576,0.43727,0.57498,0.7142,2.9627,2.6224,2.3288,1.8765,1.9889,1.8342,1.8504,0.3884,0.35215,0.31344,0.2624,0.067594,0.031189,0.061567,0.01331,0.033147,0.035184,0.011403,0.043235,0.075058,0.046189,0.014849,0.018393,0.027309,0.036026,0.0089884,0.018239,0.03481,0.015483,0.029351,0.070958,0.044439,0.015973,0.068162,0.020726,0.041939,0.041552,0.036405,0.031871,0.027474,0.020847,3,Parallel
1.893,0.94704,0.30483,0.18541,0.0061364,0.11121,0.016282,0.5506,0.30028,0.27056,1.8725,1.3844,1.243,1.1517,1.2565,1.0808,1.0968,0.12636,0.17394,0.19696,0.16999,0.035755,0.034433,0.018319,0.04172,0.017228,0.0092195,0.028533,0.025482,0.011933,0.011813,0.023598,0.0274,0.013556,0.0070905,0.038377,0.014301,0.01409,0.026847,0.014775,0.010547,0.015877,0.028371,0.0080882,0.026558,0.042805,0.021443,0.015969,0.0056937,0.024691,0.028048,3,Parallel
1.9883,0.98727,0.29889,0.14181,0.045524,0.10989,0.063216,0.55074,0.24599,0.28593,1.6465,1.2954,0.92372,0.94345,0.97536,0.77379,0.90894,0.26261,0.28587,0.2352,0.16377,0.033274,0.063849,0.017591,0.0081495,0.011765,0.023721,0.029687,0.014198,0.027657,0.0085952,0.014342,0.017125,0.0053925,0.038321,0.026496,0.022815,0.021528,0.014336,0.024628,0.038068,0.0071014,0.006566,0.013284,0.014797,0.026315,0.012291,0.023864,0.019293,0.016035,0.0041455,3,Parallel
1.917,0.93416,0.31205,0.14326,0.020402,0.06727,0.053285,0.51696,0.44354,0.81584,1.4433,0.96674,0.78844,0.66816,0.78091,0.80575,0.8497,0.19779,0.22629,0.26735,0.23346,0.027699,0.009176,0.030718,0.022701,0.026091,0.0019334,0.039037,0.021689,0.031122,0.021275,0.016012,0.017994,0.0068448,0.0037609,0.016918,0.0066606,0.016687,0.014124,0.0073687,0.0095097,0.0058998,0.020367,0.0084834,0.032925,0.019761,0.017546,0.011081,0.0044075,0.028675,0.0077865,3,Parallel
1.9765,0.94693,0.35124,0.16061,0.05496,0.052633,0.040911,0.12089,0.13477,0.23855,1.1524,0.54237,1.2475,0.78813,0.77967,0.69256,0.58756,0.20049,0.18096,0.18286,0.17795,0.059285,0.044164,0.030837,0.020725,0.032773,0.021992,0.017845,0.0044857,0.020753,0.020334,0.011948,0.015351,0.029419,0.021143,0.021763,0.026026,0.029938,0.017352,0.012162,0.014455,0.0080679,0.035471,0.010952,0.021938,0.027045,0.024237,0.022962,0.014973,0.016456,0.0057902,3,Parallel
1.957,0.94714,0.40138,0.27445,0.041373,0.13236,0.041431,0.69464,0.53942,0.4617,2.4274,1.7472,1.3882,1.6762,1.5603,1.2832,1.5841,0.19787,0.23197,0.25374,0.18958,0.066069,0.044188,0.030038,0.019527,0.051383,0.008683,0.032469,0.041966,0.025525,0.031854,0.0044065,0.0080759,0.022493,0.043231,0.057681,0.006451,0.063839,0.043898,0.030046,0.02144,0.033038,0.020677,0.020538,0.033288,0.0325,0.0033416,0.010843,0.012603,0.026746,0.035871,3,Parallel
2.0539,1.0193,0.33714,0.21014,0.011135,0.063929,0.049071,0.42104,0.27647,0.37778,0.44531,0.86785,0.42889,0.24198,0.10241,0.070068,0.26345,0.1316,0.091742,0.040019,0.058509,0.063441,0.017633,0.037399,0.021375,0.0081216,0.020267,0.015994,0.020728,0.01578,0.01291,0.036068,0.015325,0.015293,0.015506,0.017647,0.015807,0.0094211,0.01372,0.0034024,0.026137,0.0047285,0.0050599,0.01756,0.009449,0.020745,0.0095165,0.028499,0.018665,0.0031273,0.019165,3,Parallel
1.8269,0.87774,0.31971,0.11947,0.024899,0.072655,0.048034,0.26887,0.11212,0.22493,1.0053,0.5526,0.81957,0.7377,0.64277,0.70449,0.53517,0.22487,0.22197,0.1416,0.066626,0.02661,0.054794,0.021917,0.0090537,0.017605,0.015361,0.0089413,0.025275,0.024997,0.017703,0.031662,0.018335,0.021587,0.028312,0.011739,0.019798,0.033084,0.013666,0.017561,0.01187,0.0034375,0.0069373,0.013112,0.025772,0.018525,0.023586,0.0087975,0.0058056,0.024947,0.012787,3,Parallel
1.9524,0.93667,0.35404,0.17613,0.082333,0.1009,0.14436,0.36541,0.31958,0.37392,0.46195,1.0303,0.48613,0.26636,0.084641,0.1738,0.26879,0.11556,0.028913,0.054578,0.047858,0.093638,0.062251,0.019028,0.018112,0.032956,0.051673,0.0031263,0.016501,0.011024,0.034242,0.021932,0.018238,0.018734,0.01037,0.019554,0.023271,0.015155,0.0096715,0.010801,0.033217,0.013968,0.010409,0.0026734,0.01843,0.021338,0.010519,0.019132,0.012171,0.031056,0.0090071,3,Parallel
1.8369,0.84594,0.37032,0.1064,0.047005,0.071994,0.086293,1.7127,0.66611,0.34639,3.4773,2.4679,1.9933,1.4371,1.2628,1.1802,1.2332,0.17356,0.074051,0.059058,0.08962,0.020081,0.055872,0.017325,0.043995,0.020459,0.030957,0.058526,0.0103,0.025269,0.042755,0.021693,0.011938,0.025198,0.0070819,0.018356,0.079231,0.027628,0.019471,0.030871,0.035188,0.013848,0.029284,0.050905,0.021527,0.044435,0.045851,0.063338,0.076654,0.021429,0.011871,3,Parallel
1.933,0.9669,0.29905,0.18927,0.06777,0.15804,0.071432,0.49104,0.66909,0.61537,1.7382,1.4694,1.3658,0.83948,0.77149,0.71114,0.79782,0.18684,0.14049,0.12827,0.17114,0.063458,0.015597,0.037524,0.021547,0.05411,0.032037,0.021129,0.0046304,0.048147,0.020944,0.025328,0.006461,0.022184,0.019554,0.0068158,0.018328,0.016639,0.020052,0.01437,0.0092087,0.014199,0.03312,0.019118,0.035531,0.043558,0.023498,0.024883,0.015354,0.020454,0.012048,3,Parallel
1.8644,0.90998,0.28729,0.096059,0.10416,0.060993,0.064367,0.60783,0.43321,0.15387,1.3115,1.1334,0.67163,0.74899,0.77136,0.85104,1.0313,0.23132,0.30824,0.29932,0.22452,0.049628,0.011616,0.020743,0.019992,0.01485,0.0258,0.023932,0.01058,0.038777,0.039397,0.012768,0.011063,0.021953,0.038397,0.010153,0.015376,0.035089,0.014376,0.030838,0.024337,0.014366,0.0097168,0.01926,0.015046,0.0067982,0.025591,0.014219,0.029739,0.0046077,0.01484,3,Parallel
1.8813,0.94314,0.29088,0.15996,0.035453,0.10262,0.039895,0.55527,0.30387,0.47612,1.8207,1.861,1.114,0.74195,0.86413,0.79956,0.68178,0.24987,0.23825,0.28176,0.23313,0.0071337,0.026652,0.017665,0.033175,0.028209,0.011645,0.018207,0.032518,0.026194,0.04315,0.031352,0.029797,0.028331,0.047972,0.023161,0.024131,0.036426,0.0082871,0.040151,0.024396,0.021049,0.050983,0.014869,0.028199,0.022466,0.018685,0.020272,0.024463,0.015684,0.0047633,3,Parallel
1.8892,0.92948,0.29753,0.1392,0.021546,0.010053,0.018464,1.043,0.65681,0.63828,2.5304,2.348,1.2624,0.80528,0.89915,0.96108,0.81929,0.25705,0.30766,0.25321,0.19111,0.03748,0.029584,0.068043,0.0070014,0.056968,0.057054,0.039748,0.021063,0.016258,0.022067,0.049917,0.034394,0.020624,0.054666,0.049816,0.03247,0.047598,0.039748,0.02236,0.047498,0.042237,0.0052151,0.013558,0.063893,0.0049472,0.039175,0.070472,0.0083449,0.017664,0.032531,3,Parallel
1.837,0.88688,0.33936,0.18399,0.010818,0.1001,0.07652,0.29794,0.1902,0.45263,1.6049,1.4153,1.1567,0.77663,0.81893,0.80465,0.82949,0.20786,0.22771,0.24421,0.24225,0.024497,0.031756,0.01902,0.013544,0.056545,0.0084925,0.023811,0.0047433,0.0079512,0.0048212,0.019347,0.022235,0.031015,0.017528,0.012002,0.018349,0.024848,0.024051,0.02864,0.011529,0.037489,0.011722,0.038094,0.017246,0.012199,0.014862,0.017478,0.013885,0.014454,0.012543,3,Parallel
1.9567,0.95176,0.35334,0.19545,0.059405,0.031246,0.044984,0.45142,0.11913,0.3,0.45965,0.49645,0.78586,0.58943,0.36572,0.27829,0.19749,0.17767,0.16672,0.12024,0.063478,0.01336,0.01214,0.011531,0.037973,0.0037267,0.0099149,0.012456,0.040714,0.024883,0.029278,0.026838,0.022736,0.016961,0.0038807,0.0083393,0.0096955,0.019036,0.012291,0.0097645,0.010753,0.0069781,0.0063721,0.015726,0.016782,0.0062655,0.0027966,0.010244,0.022599,0.013693,0.015622,3,Parallel
1.9362,0.91792,0.35337,0.13551,0.099222,0.15356,0.090939,0.32641,0.33394,0.36122,0.65713,1.2893,0.69308,0.24819,0.27078,0.29131,0.3992,0.066882,0.098993,0.12728,0.13219,0.048416,0.024344,0.052359,0.016448,0.045824,0.026712,0.017648,0.031504,0.0073388,0.0041952,0.016673,0.0125,0.021288,0.016407,0.0057853,0.0033263,0.0089759,0.011692,0.010503,0.012913,0.019253,0.0062644,0.010452,0.01989,0.016546,0.011335,0.0014895,0.01426,0.0092215,0.012909,3,Parallel
1.8592,0.89464,0.34096,0.16083,0.041037,0.050582,0.047932,0.092365,0.11547,0.11013,0.84958,0.56533,1.1553,0.6758,0.6102,0.5666,0.49681,0.11267,0.11474,0.1295,0.093072,0.048794,0.050346,0.013975,0.02396,0.039279,0.0092258,0.014483,0.0039303,0.029177,0.018431,0.005118,0.0030878,0.010546,0.012917,0.013358,0.018272,0.043449,0.010946,0.025694,0.037023,0.049137,0.0033121,0.016603,0.018265,0.018362,0.023012,0.0098522,0.010356,0.013602,0.014157,3,Parallel
1.8906,0.97956,0.26658,0.21255,0.043674,0.077964,0.046626,0.79694,0.32386,0.29809,1.9135,1.4053,1.0375,0.87589,0.88958,0.77033,0.82947,0.25309,0.26733,0.24454,0.22229,0.038971,0.033695,0.042226,0.0063604,0.011049,0.0091063,0.037752,0.018076,0.0028136,0.0071931,0.031159,0.0095248,0.022099,0.014544,0.014125,0.006493,0.028771,0.018226,0.015055,0.0057083,0.021717,0.021291,0.032952,0.01852,0.023449,0.013179,0.021822,0.012475,0.025616,0.010605,3,Parallel
1.9825,1.0191,0.25845,0.17637,0.048892,0.061983,0.037282,0.68129,0.33359,0.25477,1.8187,1.3557,0.99129,0.91156,0.88393,0.69107,0.91006,0.34427,0.32532,0.16954,0.14581,0.050132,0.030454,0.015779,0.034912,0.043849,0.02589,0.032255,0.033272,0.031981,0.014897,0.01573,0.043533,0.023199,0.039657,0.018944,0.014714,0.030539,0.0088237,0.02537,0.016802,0.005977,0.037443,0.013634,0.0070784,0.0090223,0.016839,0.010836,0.0082974,0.024301,0.026612,3,Parallel
1.9277,0.9664,0.27899,0.14303,0.023065,0.053756,0.061776,0.62345,0.21186,0.36129,1.4624,0.90857,0.91625,0.59817,0.54733,0.45783,0.59934,0.23784,0.1817,0.2106,0.223,0.03057,0.059854,0.033826,0.011058,0.027208,0.018382,0.01866,0.021598,0.028528,0.01631,0.044132,0.0041004,0.0083795,0.016054,0.0067273,0.005191,0.050261,0.018562,0.014559,0.028873,0.013287,0.017872,0.012869,0.039223,0.0108,0.019046,0.0087287,0.0013288,0.00066782,0.013924,3,Parallel
1.9276,0.974,0.30352,0.21247,0.079679,0.08232,0.047354,0.54627,0.20374,0.18965,0.52818,0.8138,0.86864,0.9917,0.73263,0.60595,0.5079,0.28006,0.20642,0.11392,0.05093,0.10326,0.061311,0.018395,0.028273,0.014059,0.034658,0.015823,0.026326,0.02003,0.027799,0.013969,0.025758,0.032761,0.011771,0.004733,0.010269,0.029294,0.025806,0.014471,0.021103,0.029059,0.016953,0.016399,0.012122,0.013255,0.016852,0.036892,0.0029048,0.017459,0.0026026,3,Parallel
1.939,0.97736,0.28349,0.16053,0.041294,0.078853,0.031993,0.70328,0.17709,0.15358,1.3916,1.4494,0.93856,0.51814,0.50628,0.45184,0.49829,0.20002,0.10661,0.15968,0.24058,0.022805,0.022546,0.046562,0.036894,0.024884,0.024293,0.0043494,0.0068851,0.028521,0.021636,0.01071,0.021504,0.0024854,0.015368,0.012985,0.026676,0.0099207,0.0061557,0.018092,0.032015,0.0036524,0.002055,0.034941,0.029171,0.023744,0.018026,0.02426,0.011585,0.034814,0.026938,3,Parallel
1.7985,0.90608,0.27778,0.20199,0.033435,0.10265,0.071199,0.78024,0.25179,0.31504,1.5208,0.94467,1.0607,0.71468,0.73132,0.58682,0.69492,0.23812,0.13547,0.23761,0.28575,0.015994,0.059264,0.015189,0.029156,0.022599,0.034252,0.019712,0.016854,0.017305,0.029952,0.041177,0.018994,0.024503,0.016801,0.0067094,0.0054564,0.00996,0.02046,0.0047534,0.011442,0.016638,0.00066624,0.0071171,0.010388,0.018258,0.029831,0.017394,0.017585,0.0087352,0.019062,3,Parallel
1.8895,0.92821,0.29994,0.12831,0.022515,0.14106,0.048114,0.64545,0.17135,0.29788,1.2392,0.97112,0.9501,0.61359,0.55929,0.53985,0.46407,0.15058,0.14234,0.14015,0.17096,0.039468,0.026649,0.022478,0.015614,0.034366,0.036901,0.0068273,0.0088976,0.017113,0.019644,0.010256,0.011758,0.012944,0.0096636,0.015931,0.012721,0.021906,0.014277,0.013216,0.0085986,0.01171,0.0044052,0.017763,0.0082863,0.014166,0.0050393,0.010088,0.011045,0.0071401,0.0053955,3,Parallel
1.8344,0.90674,0.29477,0.15536,0.069217,0.095598,0.12191,0.97181,0.24183,0.55974,1.4969,1.0871,0.68972,0.41175,0.50751,0.43778,0.44038,0.18726,0.10975,0.13587,0.14744,0.014396,0.034824,0.010647,0.026133,0.019056,0.027328,0.027752,0.032972,0.030746,0.013344,0.016274,0.031537,0.0051293,0.018431,0.0046694,0.017045,0.0078973,0.03321,0.016661,0.027894,0.011422,0.009271,0.0032411,0.014051,0.020505,0.013015,0.020899,0.0052164,0.022666,0.030726,3,Parallel
1.74,0.86368,0.29161,0.20077,0.11589,0.13687,0.037217,0.59848,0.10275,0.13093,1.3285,0.76645,1.369,0.79938,0.69493,0.61909,0.47674,0.10437,0.21636,0.28278,0.18333,0.099158,0.016594,0.016944,0.029673,0.015773,0.039204,0.0076838,0.042765,0.0060883,0.023901,0.039133,0.029924,0.015735,0.018088,0.026191,0.012834,0.03119,0.011533,0.012983,0.023344,0.025789,0.026227,0.032397,0.033092,0.0066855,0.006213,0.012423,0.0039323,0.018157,0.022613,3,Parallel
1.912,0.92048,0.32709,0.11596,0.044811,0.080778,0.079513,1.835,0.12501,0.28912,2.9667,1.8572,1.7967,0.95314,0.96589,0.83837,0.65072,0.18251,0.14342,0.078801,0.09735,0.058462,0.016742,0.0047442,0.017941,0.023466,0.033304,0.0084376,0.048059,0.030895,0.024066,0.04468,0.013263,0.042531,0.022002,0.01268,0.024809,0.027377,0.022245,0.045198,0.050744,0.012725,0.044751,0.026588,0.036481,0.020132,0.027038,0.016947,0.019019,0.036169,0.044529,3,Parallel
1.8545,0.9119,0.2879,0.12928,0.077567,0.047633,0.015592,0.16586,0.071181,0.29774,1.0408,1.0617,1.6229,0.7536,0.70197,0.73892,0.63813,0.1606,0.14558,0.1474,0.12461,0.054082,0.026504,0.034046,0.026818,0.013895,0.015169,0.034932,0.026879,0.014713,0.016168,0.0047003,0.018481,0.0095194,0.028991,0.013042,0.0060541,0.037969,0.021926,0.0075058,0.0094197,0.029119,0.025575,0.01427,0.011897,0.0067803,0.015614,0.0056556,0.023944,0.021824,0.0056524,3,Parallel
1.8986,0.95475,0.31383,0.2255,0.043209,0.059237,0.051129,0.40874,0.19815,0.26394,0.5246,0.53644,0.69002,0.60505,0.48734,0.32607,0.42542,0.1583,0.1223,0.10055,0.088224,0.024012,0.014973,0.015188,0.009567,0.031454,0.012543,0.0072933,0.021613,0.010769,0.032611,0.021311,0.020118,0.019426,0.0090104,0.0066553,0.0042239,0.0055599,0.014178,0.0084466,0.01072,0.0097328,0.01242,0.010226,0.0076041,0.025542,0.017937,0.006392,0.022951,0.026955,0.0094003,3,Parallel
1.9039,0.93859,0.34554,0.21008,0.039048,0.14786,0.072411,0.48193,0.24655,0.28479,0.5774,1.0542,0.73853,0.67268,0.33435,0.41632,0.40405,0.14915,0.039609,0.1607,0.19415,0.05611,0.066602,0.0072308,0.017947,0.030191,0.024534,0.02231,0.029277,0.019533,0.03026,0.026495,0.0070854,0.0047619,0.034319,0.0091975,0.0561,0.02237,0.031822,0.032445,0.017198,0.0045362,0.013191,0.02181,0.024742,0.025086,0.02228,0.013229,0.044117,0.039811,0.031917,3,Parallel
1.7845,0.88226,0.29376,0.15283,0.030818,0.065825,0.06251,0.87415,0.48476,0.52449,1.2182,1.1514,0.49241,0.5453,0.55432,0.6096,0.82641,0.10765,0.14202,0.13305,0.11384,0.085654,0.020521,0.056017,0.024069,0.015206,0.022113,0.013787,0.01747,0.020816,0.024474,0.031385,0.013755,0.014754,0.01689,0.025928,0.022407,0.01161,0.031588,0.01215,0.019485,0.011709,0.015553,0.031536,0.022254,0.014998,0.02629,0.0083269,0.022694,0.0089458,0.0088302,3,Parallel
1.9742,0.97237,0.31911,0.16013,0.039702,0.012704,0.0204,0.18527,0.12777,0.38072,1.0627,1.28,1.6534,0.75346,0.72492,0.70198,0.4908,0.14644,0.077633,0.097725,0.072053,0.013845,0.056426,0.016322,0.030383,0.00061211,0.012894,0.036056,0.035447,0.012447,0.033806,0.041908,0.022283,0.026034,0.038436,0.022317,0.013185,0.031302,0.016461,0.005086,0.011649,0.017861,0.015446,0.024379,0.025246,0.016026,0.042743,0.010712,0.015617,0.019457,0.011618,3,Parallel
1.826,0.90954,0.28064,0.14646,0.070067,0.14008,0.052325,0.40308,0.21294,0.2565,0.28737,0.74891,0.45344,0.3705,0.28309,0.2915,0.33003,0.058778,0.064007,0.050987,0.050222,0.053737,0.02903,0.026776,0.010867,0.025524,0.025994,0.01616,0.01163,0.0079378,0.018182,0.024332,0.0074323,0.0055436,0.0095898,0.0047673,0.0076305,0.0038038,0.022595,0.0083876,0.0077909,0.014124,0.0019271,0.011222,0.0068576,0.021511,0.01995,0.0091432,0.023275,0.0088314,0.0031599,3,Parallel
1.8552,0.93109,0.27884,0.14628,0.043331,0.051611,0.006562,0.53763,0.36909,0.30265,1.1269,1.727,0.69935,0.15605,0.12166,0.14661,0.10831,0.14799,0.13235,0.073964,0.04696,0.025203,0.024944,0.016461,0.039407,0.021739,0.017702,0.019824,0.020756,0.0045246,0.0093695,0.019461,0.020639,0.0080472,0.018966,0.018059,0.019178,0.024256,0.0096042,0.035122,0.021753,0.017913,0.011834,0.01327,0.021944,0.0086166,0.013949,0.035744,0.00804,0.027182,0.0076537,3,Parallel
1.9451,0.93782,0.35791,0.19525,0.0079562,0.072509,0.016994,0.35479,0.27236,0.22841,0.78451,1.2297,0.86905,0.19923,0.20151,0.10646,0.094376,0.11638,0.084786,0.082429,0.052021,0.043179,0.072177,0.016572,0.013962,0.043695,0.016531,0.017914,0.022894,0.014082,0.027937,0.0042049,0.017284,0.012286,0.0089856,0.0096903,0.012095,0.021546,0.0097225,0.0061506,0.011562,0.0063149,0.010235,0.018196,0.0060398,0.0085839,0.022435,0.020522,0.0092593,0.027945,0.0014694,3,Parallel
1.9596,0.93918,0.35055,0.13956,0.030845,0.062943,0.0026286,0.32017,0.13224,0.11,0.76481,1.3269,0.79321,0.22345,0.21152,0.081986,0.054881,0.13427,0.081157,0.085613,0.048354,0.056057,0.033681,0.017547,0.015115,0.017907,0.030439,0.014326,0.029192,0.035423,0.0089042,0.011118,0.016207,0.022981,0.0036233,0.0051532,0.0048598,0.022824,0.014427,0.016678,0.019765,0.0077049,0.013535,0.017716,0.013496,0.023857,0.011056,0.028246,0.0092006,0.0092841,0.018772,3,Parallel
1.8592,0.9292,0.27127,0.12046,0.019304,0.047177,0.047606,0.27017,0.14273,0.31393,1.4608,1.1162,2.104,1.0085,0.92801,0.88653,0.81727,0.20296,0.20177,0.18775,0.10457,0.014562,0.042209,0.038904,0.032266,0.031442,0.010086,0.017695,0.018902,0.013278,0.01242,0.019235,0.020805,0.02934,0.0084813,0.032032,0.033253,0.032566,0.012467,0.040308,0.011857,0.01071,0.027755,0.022602,0.03059,0.023169,0.011646,0.051925,0.021005,0.0029959,0.0022651,3,Parallel
1.9288,0.93152,0.33296,0.13531,0.011406,0.061622,0.076781,0.50211,0.21931,0.27234,0.97848,1.6401,0.5436,0.30827,0.1572,0.078387,0.13911,0.097238,0.12814,0.17354,0.11612,0.058378,0.027657,0.018422,0.022729,0.017296,0.0050792,0.013073,0.031798,0.017065,0.018425,0.025224,0.010669,0.0081113,0.018333,0.023935,0.0073917,0.022419,0.0056772,0.0041145,0.019484,0.022608,0.0067059,0.016819,0.0048137,0.027922,0.0082602,0.0049141,0.016375,0.016523,0.013435,3,Parallel
1.9308,0.94516,0.32278,0.15752,0.067793,0.099258,0.11172,0.54795,0.30043,0.090679,0.63959,1.0394,0.73268,0.045045,0.17502,0.14864,0.18053,0.079554,0.1092,0.14717,0.034447,0.072963,0.050782,0.030651,0.013124,0.02363,0.011855,0.0077874,0.017607,0.020574,0.024944,0.011864,0.018353,0.0046131,0.020862,0.0073667,0.0072839,0.019254,0.01759,0.010794,0.013616,0.013316,0.023314,0.0076261,0.0040497,0.0040271,0.014375,0.014231,0.0078667,0.012351,0.016842,3,Parallel
1.895,0.91598,0.34071,0.17586,0.049532,0.056489,0.041702,0.55144,0.18363,0.17319,0.90714,1.4987,0.73566,0.16475,0.12936,0.10976,0.11685,0.16505,0.14798,0.050637,0.041505,0.067658,0.056839,0.014563,0.0090135,0.018214,0.031944,0.030291,0.025669,0.014577,0.023016,0.023402,0.013122,0.0066444,0.015893,0.014972,0.0071377,0.019387,0.0071211,0.013243,0.0079967,0.013377,0.012848,0.013201,0.01683,0.029227,0.01363,0.012705,0.0077896,0.014127,0.016069,3,Parallel
1.9766,0.96317,0.33677,0.16287,0.070623,0.053233,0.050631,0.54584,0.50386,0.2259,1.2629,1.52,1.0936,0.11105,0.27107,0.25398,0.27903,0.030073,0.075309,0.085851,0.044214,0.055279,0.055112,0.058997,0.013514,0.020449,0.035694,0.051461,0.0031111,0.042114,0.035919,0.02516,0.024079,0.020029,0.0056471,0.021911,0.015754,0.015448,0.034299,0.038133,0.0063807,0.006345,0.028419,0.016641,0.018939,0.049039,0.031715,0.038208,0.032424,0.013904,0.0091456,3,Parallel
1.7155,0.85384,0.24311,0.095737,0.036616,0.10954,0.033141,0.61942,0.33112,0.17224,1.0945,1.7839,0.9299,0.11764,0.12513,0.11931,0.1654,0.11807,0.11387,0.091362,0.024241,0.0021605,0.027771,0.001447,0.035123,0.017721,0.02642,0.051402,0.019325,0.0086016,0.018847,0.022706,0.012569,0.024288,0.021943,0.013318,0.0032785,0.023341,0.0099978,0.019623,0.023146,0.018952,0.010512,0.031521,0.0031343,0.028138,0.02204,0.010872,0.016142,0.0047646,0.0091858,3,Parallel
1.9582,1.0147,0.24743,0.17446,0.061477,0.029164,0.045662,0.67344,0.38573,0.23339,1.3454,2.1592,1.1533,0.13942,0.11884,0.13667,0.23226,0.18013,0.18151,0.13303,0.076479,0.035749,0.018224,0.023072,0.037168,0.045212,0.028857,0.045351,0.0090135,0.012861,0.018148,0.010338,0.039605,0.041604,0.018013,0.010134,0.01413,0.012536,0.038139,0.016222,0.042823,0.0078476,0.02253,0.023286,0.023594,0.030957,0.017058,0.025218,0.0062696,0.0033636,0.011535,3,Parallel
1.9506,0.97126,0.29032,0.14117,0.027557,0.039238,0.024811,0.6419,0.45687,0.16334,1.0471,1.4195,1.0464,0.091169,0.23745,0.21101,0.26584,0.14455,0.17374,0.17572,0.10904,0.048453,0.018472,0.029671,0.022224,0.025108,0.0045576,0.03405,0.022977,0.020925,0.024264,0.0149,0.020897,0.038438,0.047815,0.0076989,0.039583,0.025306,0.0080027,0.020733,0.019053,0.017447,0.0054449,0.011635,0.029464,0.02681,0.0097317,0.021184,0.0045354,0.018957,0.018628,3,Parallel
2.0361,0.98015,0.34717,0.14843,0.057846,0.081543,0.059406,0.61618,0.42438,0.22499,1.4732,1.9967,1.621,0.25137,0.28176,0.27821,0.24786,0.056303,0.12155,0.095395,0.02147,0.055285,0.06354,0.023493,0.027352,0.016661,0.013003,0.024061,0.021534,0.024569,0.025137,0.073306,0.021404,0.049411,0.025545,0.008332,0.0091683,0.02095,0.024478,0.067843,0.015202,0.055446,0.037536,0.022804,0.035271,0.028324,0.035443,0.04178,0.025834,0.031495,0.036231,3,Parallel
2.02,0.97416,0.34927,0.15948,0.073526,0.067317,0.019252,0.42694,0.18884,0.11716,0.9932,1.4822,0.95989,0.069505,0.053265,0.1015,0.096655,0.086839,0.11606,0.073665,0.03494,0.04714,0.070122,0.015036,0.028055,0.0098989,0.0058049,0.026992,0.0061282,0.011919,0.024267,0.02335,0.021497,0.021113,0.016965,0.026058,0.013618,0.0099376,0.012389,0.017132,0.021725,0.0079847,0.021059,0.017307,0.019677,0.0065889,0.023104,0.02803,0.0098703,0.027187,0.027699,3,Parallel
